x,y,z,Spindle power/W,Cutting power/W
81.209,87.7,5,408.398448,289.453152
80.105,87.7,5,408.398448,289.453152
80.105,87.7,5,433.886736,314.94144
79.086,87.7,5,433.886736,314.94144
79.086,87.7,5,423.046896,304.1016
77.981,87.7,5,423.046896,304.1016
77.981,87.7,5,417.48048,298.535184
76.962,87.7,5,417.48048,298.535184
76.962,87.7,5,452.636736,333.69144
75.858,87.7,5,452.636736,333.69144
75.858,87.7,5,427.734384,308.789088
74.839,87.7,5,427.734384,308.789088
74.839,87.7,5,430.078128,311.132832
73.735,87.7,5,430.078128,311.132832
73.735,87.7,5,462.304704,343.359408
72.716,87.7,5,462.304704,343.359408
72.716,87.7,5,431.25,312.304704
71.611,87.7,5,431.25,312.304704
71.611,87.7,5,429.785136,310.83984
70.592,87.7,5,429.785136,310.83984
70.592,87.7,5,469.042992,350.097696
69.488,87.7,5,469.042992,350.097696
69.488,87.7,5,442.382832,323.437536
68.469,87.7,5,442.382832,323.437536
68.469,87.7,5,436.816416,317.87112
67.365,87.7,5,436.816416,317.87112
67.365,87.7,5,464.648448,345.703152
66.346,87.7,5,464.648448,345.703152
66.346,87.7,5,445.898448,326.953152
65.241,87.7,5,445.898448,326.953152
65.241,87.7,5,436.523424,317.578128
64.222,87.7,5,436.523424,317.578128
64.222,87.7,5,459.375024,340.429728
63.118,87.7,5,459.375024,340.429728
63.118,87.7,5,452.343744,333.398448
62.099,87.7,5,452.343744,333.398448
62.099,87.7,5,437.988288,319.042992
60.995,87.7,5,437.988288,319.042992
60.995,87.7,5,453.808608,334.863312
59.976,87.7,5,453.808608,334.863312
59.976,87.7,5,457.031232,338.085936
58.871,87.7,5,457.031232,338.085936
58.871,87.7,5,435.937488,316.992192
57.852,87.7,5,435.937488,316.992192
57.852,87.7,5,453.515616,334.57032
56.748,87.7,5,453.515616,334.57032
56.748,87.7,5,460.253904,341.308608
55.729,87.7,5,460.253904,341.308608
55.729,87.7,5,431.835936,312.89064
54.625,87.7,5,431.835936,312.89064
54.625,87.7,5,457.031232,338.085936
53.606,87.7,5,457.031232,338.085936
53.606,87.7,5,452.343744,333.398448
52.501,87.7,5,452.343744,333.398448
52.501,87.7,5,427.734384,308.789088
51.482,87.7,5,427.734384,308.789088
51.482,87.7,5,446.777328,327.832032
50.378,87.7,5,446.777328,327.832032
50.378,87.7,5,442.968768,324.023472
49.359,87.7,5,442.968768,324.023472
49.359,87.7,5,421.582032,302.636736
48.255,87.7,5,421.582032,302.636736
48.255,87.7,5,434.765616,315.82032
47.236,87.7,5,434.765616,315.82032
47.236,87.7,5,432.421872,313.476576
46.131,87.7,5,432.421872,313.476576
46.131,87.7,5,410.156256,291.21096
45.112,87.7,5,410.156256,291.21096
45.112,87.7,5,419.531232,300.585936
44.008,87.7,5,419.531232,300.585936
44.008,87.7,5,418.066416,299.12112
42.989,87.7,5,418.066416,299.12112
42.989,87.7,5,407.51952,288.574224
41.885,87.7,5,407.51952,288.574224
41.885,87.7,5,405.468768,286.523472
40.866,87.7,5,405.468768,286.523472
40.866,87.7,5,420.117168,301.171872
39.761,87.7,5,420.117168,301.171872
39.761,87.7,5,408.398448,289.453152
38.742,87.7,5,408.398448,289.453152
38.742,87.7,5,398.73048,279.785184
37.638,87.7,5,398.73048,279.785184
37.638,87.7,5,424.218768,305.273472
36.619,87.7,5,424.218768,305.273472
36.619,87.7,5,420.41016,301.464864
35.515,87.7,5,420.41016,301.464864
35.515,87.7,5,408.691392,289.746096
34.496,87.7,5,408.691392,289.746096
34.496,87.7,5,456.738288,337.792992
33.391,87.7,5,456.738288,337.792992
33.391,87.7,5,484.277328,365.332032
32.372,87.7,5,484.277328,365.332032
32.372,87.7,5,593.261712,474.316416
31.268,87.7,5,593.261712,474.316416
31.268,87.7,5,742.08984,623.144544
30.249,87.692,5,742.08984,623.144544
30.249,87.692,5,947.753904,828.808608
29.15,87.515,5,947.753904,828.808608
29.15,87.515,5,956.835936,837.89064
28.201,87.031,5,956.835936,837.89064
28.201,87.031,5,865.42968,746.484384
27.33,86.346,5,865.42968,746.484384
27.33,86.346,5,792.187488,673.242192
26.727,85.387,5,792.187488,673.242192
26.727,85.387,5,672.07032,553.125024
26.372,84.4,5,672.07032,553.125024
26.372,84.4,5,487.207008,368.261712
26.3,83.297,5,487.207008,368.261712
26.3,83.297,5,422.167968,303.222672
26.3,82.278,5,422.167968,303.222672
26.3,82.278,5,418.945296,300
26.3,81.174,5,418.945296,300
26.3,81.174,5,417.48048,298.535184
26.3,80.155,5,417.48048,298.535184
26.3,80.155,5,447.9492,329.003904
26.3,79.051,5,447.9492,329.003904
26.3,79.051,5,426.26952,307.324224
26.3,78.032,5,426.26952,307.324224
26.3,78.032,5,415.136736,296.19144
26.3,76.927,5,415.136736,296.19144
26.3,76.927,5,452.92968,333.984384
26.3,75.908,5,452.92968,333.984384
26.3,75.908,5,426.562512,307.617216
26.3,74.804,5,426.562512,307.617216
26.3,74.804,5,423.632832,304.687536
26.3,73.785,5,423.632832,304.687536
26.3,73.785,5,448.242192,329.296896
26.3,72.681,5,448.242192,329.296896
26.3,72.681,5,428.027328,309.082032
26.3,71.662,5,428.027328,309.082032
26.3,71.662,5,420.996096,302.0508
26.3,70.557,5,420.996096,302.0508
26.3,70.557,5,446.777328,327.832032
26.3,69.538,5,446.777328,327.832032
26.3,69.538,5,437.695296,318.75
26.3,68.434,5,437.695296,318.75
26.3,68.434,5,423.046896,304.1016
26.3,67.415,5,423.046896,304.1016
26.3,67.415,5,441.503904,322.558608
26.3,66.311,5,441.503904,322.558608
26.3,66.311,5,450,331.054704
26.3,65.292,5,450,331.054704
26.3,65.292,5,424.511712,305.566416
26.3,64.187,5,424.511712,305.566416
26.3,64.187,5,440.332032,321.386736
26.3,63.168,5,440.332032,321.386736
26.3,63.168,5,447.363264,328.417968
26.3,62.064,5,447.363264,328.417968
26.3,62.064,5,417.773424,298.828128
26.3,61.045,5,417.773424,298.828128
26.3,61.045,5,439.16016,320.214864
26.3,59.941,5,439.16016,320.214864
26.3,59.941,5,448.242192,329.296896
26.3,58.922,5,448.242192,329.296896
26.3,58.922,5,413.378928,294.433632
26.3,57.817,5,413.378928,294.433632
26.3,57.817,5,445.312512,326.367216
26.3,56.798,5,445.312512,326.367216
26.3,56.798,5,441.796896,322.8516
26.3,55.694,5,441.796896,322.8516
26.3,55.694,5,415.42968,296.484384
26.3,54.675,5,415.42968,296.484384
26.3,54.675,5,441.503904,322.558608
26.3,53.571,5,441.503904,322.558608
26.3,53.571,5,432.421872,313.476576
26.3,52.552,5,432.421872,313.476576
26.3,52.552,5,410.742192,291.796896
26.3,51.447,5,410.742192,291.796896
26.3,51.447,5,437.402352,318.457056
26.3,50.428,5,437.402352,318.457056
26.3,50.428,5,432.714864,313.769568
26.3,49.324,5,432.714864,313.769568
26.3,49.324,5,417.187488,298.242192
26.3,48.305,5,417.187488,298.242192
26.3,48.305,5,433.886736,314.94144
26.3,47.201,5,433.886736,314.94144
26.3,47.201,5,434.17968,315.234384
26.3,46.182,5,434.17968,315.234384
26.3,46.182,5,417.187488,298.242192
26.3,45.077,5,417.187488,298.242192
26.3,45.077,5,416.308608,297.363312
26.3,44.058,5,416.308608,297.363312
26.3,44.058,5,420.996096,302.0508
26.3,42.954,5,420.996096,302.0508
26.3,42.954,5,426.26952,307.324224
26.3,41.935,5,426.26952,307.324224
26.3,41.935,5,403.417968,284.472672
26.3,40.831,5,403.417968,284.472672
26.3,40.831,5,425.976576,307.03128
26.3,39.812,5,425.976576,307.03128
26.3,39.812,5,411.621072,292.675776
26.3,38.707,5,411.621072,292.675776
26.3,38.707,5,405.175776,286.23048
26.3,37.688,5,405.175776,286.23048
26.3,37.688,5,431.25,312.304704
26.3,36.584,5,431.25,312.304704
26.3,36.584,5,423.33984,304.394544
26.3,35.565,5,423.33984,304.394544
26.3,35.565,5,415.42968,296.484384
26.3,34.461,5,415.42968,296.484384
26.3,34.461,5,448.242192,329.296896
26.3,33.442,5,448.242192,329.296896
26.3,33.442,5,479.003904,360.058608
26.3,32.337,5,479.003904,360.058608
26.3,32.337,5,573.925776,454.98048
26.3,31.318,5,573.925776,454.98048
26.3,31.318,5,675,556.054704
26.3,30.214,5,675,556.054704
26.3,30.214,5,870.703104,751.757808
26.341,29.199,5,870.703104,751.757808
26.341,29.199,5,987.89064,868.945344
26.609,28.171,5,987.89064,868.945344
26.609,28.171,5,926.074224,807.128928
27.136,27.366,5,926.074224,807.128928
27.136,27.366,5,791.894544,672.949248
27.967,26.708,5,791.894544,672.949248
27.967,26.708,5,714.5508,595.605504
28.887,26.378,5,714.5508,595.605504
28.887,26.378,5,586.816416,467.87112
29.973,26.3,5,586.816416,467.87112
29.973,26.3,5,427.441392,308.496096
30.992,26.3,5,427.441392,308.496096
30.992,26.3,5,401.367168,282.421872
32.096,26.3,5,401.367168,282.421872
32.096,26.3,5,415.722672,296.777376
33.116,26.3,5,415.722672,296.777376
33.116,26.3,5,435.058608,316.113312
34.22,26.3,5,435.058608,316.113312
34.22,26.3,5,413.085936,294.14064
35.239,26.3,5,413.085936,294.14064
35.239,26.3,5,413.085936,294.14064
36.343,26.3,5,413.085936,294.14064
36.343,26.3,5,426.855456,307.91016
37.362,26.3,5,426.855456,307.91016
37.362,26.3,5,404.58984,285.644544
38.466,26.3,5,404.58984,285.644544
38.466,26.3,5,417.48048,298.535184
39.486,26.3,5,417.48048,298.535184
39.486,26.3,5,428.32032,309.375024
40.59,26.3,5,428.32032,309.375024
40.59,26.3,5,399.902352,280.957056
41.609,26.3,5,399.902352,280.957056
41.609,26.3,5,418.35936,299.414064
42.713,26.3,5,418.35936,299.414064
42.713,26.3,5,430.371072,311.425776
43.732,26.3,5,430.371072,311.425776
43.732,26.3,5,406.347648,287.402352
44.836,26.3,5,406.347648,287.402352
44.836,26.3,5,419.531232,300.585936
45.856,26.3,5,419.531232,300.585936
45.856,26.3,5,434.765616,315.82032
46.96,26.3,5,434.765616,315.82032
46.96,26.3,5,417.48048,298.535184
47.979,26.3,5,417.48048,298.535184
47.979,26.3,5,420.41016,301.464864
49.083,26.3,5,420.41016,301.464864
49.083,26.3,5,437.695296,318.75
50.102,26.3,5,437.695296,318.75
50.102,26.3,5,429.1992,310.253904
51.206,26.3,5,429.1992,310.253904
51.206,26.3,5,416.015616,297.07032
52.226,26.3,5,416.015616,297.07032
52.226,26.3,5,442.382832,323.437536
53.33,26.3,5,442.382832,323.437536
53.33,26.3,5,382.617168,263.671872
54.349,26.3,5,382.617168,263.671872
54.349,26.3,5,304.98048,186.035184
55.453,26.3,5,304.98048,186.035184
55.453,26.3,5,261.621072,142.675776
56.472,26.3,5,261.621072,142.675776
56.472,26.3,5,219.726576,100.78128
57.576,26.3,5,219.726576,100.78128
57.576,26.3,5,186.914064,67.968768
58.459,26.219,5,186.914064,67.968768
58.459,26.219,5,200.683584,81.738288
59.023,25.808,5,200.683584,81.738288
59.023,25.808,5,469.628928,350.683632
59.455,25.376,5,469.628928,350.683632
59.455,25.376,5,602.0508,483.105504
59.924,24.909,5,602.0508,483.105504
59.924,24.909,5,676.171872,557.226576
60.417,24.666,5,676.171872,557.226576
60.417,24.666,5,490.722672,371.777376
61.314,24.65,5,490.722672,371.777376
61.314,24.65,5,422.167968,303.222672
62.333,24.65,5,422.167968,303.222672
62.333,24.65,5,435.058608,316.113312
63.437,24.65,5,435.058608,316.113312
63.437,24.65,5,451.757808,332.812512
64.456,24.65,5,451.757808,332.812512
64.456,24.65,5,440.625024,321.679728
65.56,24.65,5,440.625024,321.679728
65.56,24.65,5,435.058608,316.113312
66.58,24.65,5,435.058608,316.113312
66.58,24.65,5,439.746096,320.8008
67.684,24.65,5,439.746096,320.8008
67.684,24.65,5,430.664064,311.718768
68.703,24.65,5,430.664064,311.718768
68.703,24.65,5,420.996096,302.0508
69.807,24.65,5,420.996096,302.0508
69.807,24.65,5,435.937488,316.992192
70.826,24.65,5,435.937488,316.992192
70.826,24.65,5,424.218768,305.273472
71.93,24.65,5,424.218768,305.273472
71.93,24.65,5,416.308608,297.363312
72.95,24.65,5,416.308608,297.363312
72.95,24.65,5,437.695296,318.75
74.054,24.65,5,437.695296,318.75
74.054,24.65,5,416.015616,297.07032
75.073,24.65,5,416.015616,297.07032
75.073,24.65,5,411.035136,292.08984
76.177,24.65,5,411.035136,292.08984
76.177,24.65,5,427.734384,308.789088
77.196,24.65,5,427.734384,308.789088
77.196,24.65,5,413.378928,294.433632
78.3,24.65,5,413.378928,294.433632
78.3,24.65,5,402.832032,283.886736
79.32,24.65,5,402.832032,283.886736
79.32,24.65,5,418.652352,299.707056
80.424,24.65,5,418.652352,299.707056
80.424,24.65,5,417.187488,298.242192
81.443,24.65,5,417.187488,298.242192
81.443,24.65,5,400.195296,281.25
82.547,24.65,5,400.195296,281.25
82.547,24.65,5,414.5508,295.605504
83.566,24.65,5,414.5508,295.605504
83.566,24.65,5,429.1992,310.253904
84.67,24.65,5,429.1992,310.253904
84.67,24.65,5,417.187488,298.242192
85.69,24.65,5,417.187488,298.242192
85.69,24.65,5,444.726576,325.78128
86.794,24.65,5,444.726576,325.78128
86.794,24.65,5,479.882832,360.937536
87.813,24.65,5,479.882832,360.937536
87.813,24.65,5,550.488288,431.542992
88.917,24.65,5,550.488288,431.542992
88.917,24.65,5,666.796896,547.8516
89.936,24.65,5,666.796896,547.8516
89.936,24.65,5,866.015616,747.07032
91.039,24.721,5,866.015616,747.07032
91.039,24.721,5,976.464864,857.519568
92.026,25.028,5,976.464864,857.519568
92.026,25.028,5,953.613264,834.667968
92.987,25.672,5,953.613264,834.667968
92.987,25.672,5,817.968768,699.023472
93.675,26.469,5,817.968768,699.023472
93.675,26.469,5,716.601552,597.656256
94.161,27.489,5,716.601552,597.656256
94.161,27.489,5,602.636736,483.69144
94.341,28.503,5,602.636736,483.69144
94.341,28.503,5,436.816416,317.87112
94.35,29.607,5,436.816416,317.87112
94.35,29.607,5,389.941392,270.996096
94.35,30.626,5,389.941392,270.996096
94.35,30.626,5,405.761712,286.816416
94.35,31.73,5,405.761712,286.816416
94.35,31.73,5,435.644544,316.699248
94.35,32.749,5,435.644544,316.699248
94.35,32.749,5,421.28904,302.343744
94.35,33.854,5,421.28904,302.343744
94.35,33.854,5,410.156256,291.21096
94.35,34.873,5,410.156256,291.21096
94.35,34.873,5,442.968768,324.023472
94.35,35.977,5,442.968768,324.023472
94.35,35.977,5,438.574224,319.628928
94.35,36.996,5,438.574224,319.628928
94.35,36.996,5,421.28904,302.343744
94.35,38.1,5,421.28904,302.343744
94.35,38.1,5,448.828128,329.882832
94.35,39.119,5,448.828128,329.882832
94.35,39.119,5,446.777328,327.832032
94.35,40.224,5,446.777328,327.832032
94.35,40.224,5,425.683584,306.738288
94.35,41.243,5,425.683584,306.738288
94.35,41.243,5,449.121072,330.175776
94.35,42.347,5,449.121072,330.175776
94.35,42.347,5,455.273424,336.328128
94.35,43.366,5,455.273424,336.328128
94.35,43.366,5,423.632832,304.687536
94.35,44.47,5,423.632832,304.687536
94.35,44.47,5,457.324224,338.378928
94.35,45.489,5,457.324224,338.378928
94.35,45.489,5,458.78904,339.843744
94.35,46.594,5,458.78904,339.843744
94.35,46.594,5,429.492192,310.546896
94.35,47.613,5,429.492192,310.546896
94.35,47.613,5,448.828128,329.882832
94.35,48.717,5,448.828128,329.882832
94.35,48.717,5,450.585936,331.64064
94.35,49.736,5,450.585936,331.64064
94.35,49.736,5,428.906256,309.96096
94.35,50.84,5,428.906256,309.96096
94.35,50.84,5,445.898448,326.953152
94.35,51.859,5,445.898448,326.953152
94.35,51.859,5,442.08984,323.144544
94.35,52.964,5,442.08984,323.144544
94.35,52.964,5,423.33984,304.394544
94.35,53.983,5,423.33984,304.394544
94.35,53.983,5,443.554704,324.609408
94.35,55.087,5,443.554704,324.609408
94.35,55.087,5,442.968768,324.023472
94.35,56.106,5,442.968768,324.023472
94.35,56.106,5,420.117168,301.171872
94.35,57.21,5,420.117168,301.171872
94.35,57.21,5,427.734384,308.789088
94.35,58.229,5,427.734384,308.789088
94.35,58.229,5,436.816416,317.87112
94.35,59.334,5,436.816416,317.87112
94.35,59.334,5,420.996096,302.0508
94.35,60.353,5,420.996096,302.0508
94.35,60.353,5,414.843744,295.898448
94.35,61.457,5,414.843744,295.898448
94.35,61.457,5,429.785136,310.83984
94.35,62.476,5,429.785136,310.83984
94.35,62.476,5,413.378928,294.433632
94.35,63.58,5,413.378928,294.433632
94.35,63.58,5,403.71096,284.765664
94.35,64.599,5,403.71096,284.765664
94.35,64.599,5,422.753904,303.808608
94.35,65.704,5,422.753904,303.808608
94.35,65.704,5,414.5508,295.605504
94.35,66.723,5,414.5508,295.605504
94.35,66.723,5,390.527328,271.582032
94.35,67.827,5,390.527328,271.582032
94.35,67.827,5,418.945296,300
94.35,68.846,5,418.945296,300
94.35,68.846,5,410.4492,291.503904
94.35,69.95,5,410.4492,291.503904
94.35,69.95,5,385.83984,266.894544
94.35,70.969,5,385.83984,266.894544
94.35,70.969,5,405.175776,286.23048
94.35,72.074,5,405.175776,286.23048
94.35,72.074,5,406.347648,287.402352
94.35,73.093,5,406.347648,287.402352
94.35,73.093,5,389.062512,270.117216
94.35,74.197,5,389.062512,270.117216
94.35,74.197,5,408.984384,290.039088
94.35,75.216,5,408.984384,290.039088
94.35,75.216,5,412.207008,293.261712
94.35,76.32,5,412.207008,293.261712
94.35,76.32,5,391.406256,272.46096
94.35,77.339,5,391.406256,272.46096
94.35,77.339,5,418.066416,299.12112
94.35,78.444,5,418.066416,299.12112
94.35,78.444,5,429.785136,310.83984
94.35,79.463,5,429.785136,310.83984
94.35,79.463,5,416.015616,297.07032
94.35,80.567,5,416.015616,297.07032
94.35,80.567,5,438.574224,319.628928
94.35,81.586,5,438.574224,319.628928
94.35,81.586,5,488.964864,370.019568
94.35,82.69,5,488.964864,370.019568
94.35,82.69,5,503.32032,384.375024
94.35,83.709,5,503.32032,384.375024
94.35,83.709,5,614.062512,495.117216
94.35,84.814,5,614.062512,495.117216
94.35,84.814,5,778.71096,659.765664
94.35,85.832,5,778.71096,659.765664
94.283,85.832,5,984.96096,866.015664
94.283,86.911,5,984.96096,866.015664
93.949,86.911,5,956.542992,837.597696
93.949,87.815,5,956.542992,837.597696
93.354,87.815,5,892.08984,773.144544
93.354,88.61,5,892.08984,773.144544
92.491,88.61,5,838.76952,719.824224
92.491,89.092,5,838.76952,719.824224
91.548,89.092,5,670.312512,551.367216
91.548,89.327,5,670.312512,551.367216
90.45,89.327,5,491.015616,372.07032
90.45,89.35,5,491.015616,372.07032
89.431,89.35,5,412.792992,293.847696
89.431,89.35,5,412.792992,293.847696
88.327,89.35,5,411.914064,292.968768
88.327,89.35,5,411.914064,292.968768
87.307,89.35,5,433.3008,314.355504
87.307,89.35,5,433.3008,314.355504
86.203,89.35,5,442.08984,323.144544
86.203,89.35,5,442.08984,323.144544
85.184,89.35,5,423.632832,304.687536
85.184,89.35,5,423.632832,304.687536
84.08,89.35,5,441.503904,322.558608
84.08,89.35,5,441.503904,322.558608
83.061,89.35,5,450.292992,331.347696
83.061,89.35,5,450.292992,331.347696
81.957,89.35,5,432.128928,313.183632
81.957,89.35,5,432.128928,313.183632
80.937,89.35,5,443.261712,324.316416
80.937,89.35,5,443.261712,324.316416
79.833,89.35,5,455.273424,336.328128
79.833,89.35,5,455.273424,336.328128
78.814,89.35,5,430.957008,312.011712
78.814,89.35,5,430.957008,312.011712
77.71,89.35,5,448.828128,329.882832
77.71,89.35,5,448.828128,329.882832
76.691,89.35,5,452.92968,333.984384
76.691,89.35,5,452.92968,333.984384
75.587,89.35,5,430.664064,311.718768
75.587,89.35,5,430.664064,311.718768
74.567,89.35,5,446.777328,327.832032
74.567,89.35,5,446.777328,327.832032
73.463,89.35,5,444.433584,325.488288
73.463,89.35,5,444.433584,325.488288
72.444,89.35,5,425.976576,307.03128
72.444,89.35,5,425.976576,307.03128
71.34,89.35,5,435.937488,316.992192
71.34,89.35,5,435.937488,316.992192
70.321,89.35,5,439.16016,320.214864
70.321,89.35,5,439.16016,320.214864
69.217,89.35,5,429.785136,310.83984
69.217,89.35,5,429.785136,310.83984
68.197,89.35,5,426.855456,307.91016
68.197,89.35,5,426.855456,307.91016
67.093,89.35,5,436.523424,317.578128
67.093,89.35,5,436.523424,317.578128
66.074,89.35,5,427.148448,308.203152
66.074,89.35,5,427.148448,308.203152
64.97,89.35,5,411.621072,292.675776
64.97,89.35,5,411.621072,292.675776
63.951,89.35,5,428.613264,309.667968
63.951,89.35,5,428.613264,309.667968
62.847,89.35,5,424.511712,305.566416
62.847,89.35,5,424.511712,305.566416
61.827,89.35,5,400.488288,281.542992
61.827,89.35,5,400.488288,281.542992
60.723,89.35,5,426.26952,307.324224
60.723,89.35,5,426.26952,307.324224
59.704,89.35,5,414.257808,295.312512
59.704,89.35,5,414.257808,295.312512
58.6,89.35,5,387.011712,268.066416
58.6,89.35,5,387.011712,268.066416
57.581,89.35,5,425.39064,306.445344
57.581,89.35,5,425.39064,306.445344
56.477,89.35,5,408.691392,289.746096
56.477,89.35,5,408.691392,289.746096
55.457,89.35,5,388.76952,269.824224
55.457,89.35,5,388.76952,269.824224
54.353,89.35,5,418.652352,299.707056
54.353,89.35,5,418.652352,299.707056
53.334,89.35,5,418.35936,299.414064
53.334,89.35,5,418.35936,299.414064
52.23,89.35,5,402.246096,283.3008
52.23,89.35,5,402.246096,283.3008
51.211,89.35,5,417.48048,298.535184
51.211,89.35,5,417.48048,298.535184
50.107,89.35,5,428.906256,309.96096
50.107,89.35,5,428.906256,309.96096
49.087,89.35,5,406.933584,287.988288
49.087,89.35,5,406.933584,287.988288
47.983,89.35,5,412.207008,293.261712
47.983,89.35,5,412.207008,293.261712
